round,time,model_id,amount
1,2023-02-22 11:00:00+09:00,4,18.9193
1,2023-02-22 12:00:00+09:00,0,84.3588
1,2023-02-22 12:00:00+09:00,1,88.6298
1,2023-02-22 12:00:00+09:00,2,82.7098
1,2023-02-22 12:00:00+09:00,3,88.1268
1,2023-02-22 12:00:00+09:00,4,25.4405
1,2023-02-22 13:00:00+09:00,0,86.1632
1,2023-02-22 13:00:00+09:00,1,93.5557
1,2023-02-22 13:00:00+09:00,2,81.6517
1,2023-02-22 13:00:00+09:00,3,89.2353
1,2023-02-22 13:00:00+09:00,4,26.9985
1,2023-02-22 14:00:00+09:00,0,79.5629
1,2023-02-22 14:00:00+09:00,1,87.799
1,2023-02-22 14:00:00+09:00,2,77.5288
1,2023-02-22 14:00:00+09:00,3,87.418
1,2023-02-22 14:00:00+09:00,4,37.8629
1,2023-02-22 15:00:00+09:00,0,58.1405
1,2023-02-22 15:00:00+09:00,1,64.5322
1,2023-02-22 15:00:00+09:00,2,51.2229
1,2023-02-22 15:00:00+09:00,3,63.0286
1,2023-02-22 15:00:00+09:00,4,28.7394
1,2023-02-22 16:00:00+09:00,0,45.0083
1,2023-02-22 16:00:00+09:00,1,47.6127
1,2023-02-22 16:00:00+09:00,2,27.6681
1,2023-02-22 16:00:00+09:00,3,43.173
1,2023-02-22 16:00:00+09:00,4,31.8963
1,2023-02-22 17:00:00+09:00,0,24.2841
1,2023-02-22 17:00:00+09:00,1,25.2965
1,2023-02-22 17:00:00+09:00,2,14.8654
1,2023-02-22 17:00:00+09:00,3,18.8418
1,2023-02-22 17:00:00+09:00,4,17.4218
1,2023-02-22 18:00:00+09:00,0,6.93035
1,2023-02-22 18:00:00+09:00,1,13.6597
1,2023-02-22 18:00:00+09:00,2,3.62645
1,2023-02-22 18:00:00+09:00,3,7.20381
1,2023-02-22 18:00:00+09:00,4,3.16619
1,2023-02-22 19:00:00+09:00,0,0.273954
1,2023-02-22 19:00:00+09:00,1,4.44304
1,2023-02-22 19:00:00+09:00,2,0.0698045
1,2023-02-22 19:00:00+09:00,3,1.7004
1,2023-02-22 19:00:00+09:00,4,0.0
1,2023-02-22 20:00:00+09:00,0,0.0
1,2023-02-22 20:00:00+09:00,1,0.0
1,2023-02-22 20:00:00+09:00,2,0.0
1,2023-02-22 20:00:00+09:00,3,0.0
1,2023-02-22 20:00:00+09:00,4,0.0
1,2023-02-22 21:00:00+09:00,0,0.0
1,2023-02-22 21:00:00+09:00,1,0.0
1,2023-02-22 21:00:00+09:00,2,0.0
1,2023-02-22 21:00:00+09:00,3,0.0
1,2023-02-22 21:00:00+09:00,4,0.0
1,2023-02-22 22:00:00+09:00,0,0.0
1,2023-02-22 22:00:00+09:00,1,0.0
1,2023-02-22 22:00:00+09:00,2,0.0
1,2023-02-22 22:00:00+09:00,3,0.0
1,2023-02-22 22:00:00+09:00,4,0.0
1,2023-02-22 23:00:00+09:00,0,0.0
1,2023-02-22 23:00:00+09:00,1,0.0
1,2023-02-22 23:00:00+09:00,2,0.0
1,2023-02-22 23:00:00+09:00,3,0.0
1,2023-02-22 23:00:00+09:00,4,0.0
1,2023-02-23 00:00:00+09:00,0,0.0
1,2023-02-23 00:00:00+09:00,1,0.0
1,2023-02-23 00:00:00+09:00,2,0.0
1,2023-02-23 00:00:00+09:00,3,0.0
1,2023-02-23 00:00:00+09:00,4,0.0
1,2023-02-23 01:00:00+09:00,0,0.0
1,2023-02-23 01:00:00+09:00,1,0.0
1,2023-02-23 01:00:00+09:00,2,0.0
1,2023-02-23 01:00:00+09:00,3,0.0
1,2023-02-23 01:00:00+09:00,4,0.0
1,2023-02-23 02:00:00+09:00,0,0.0
1,2023-02-23 02:00:00+09:00,1,0.0
1,2023-02-23 02:00:00+09:00,2,0.0
1,2023-02-23 02:00:00+09:00,3,0.0
1,2023-02-23 02:00:00+09:00,4,0.0
1,2023-02-23 03:00:00+09:00,0,0.0
1,2023-02-23 03:00:00+09:00,1,0.0
1,2023-02-23 03:00:00+09:00,2,0.0
1,2023-02-23 03:00:00+09:00,3,0.0
1,2023-02-23 03:00:00+09:00,4,0.0
1,2023-02-23 04:00:00+09:00,0,0.0
1,2023-02-23 04:00:00+09:00,1,0.0
1,2023-02-23 04:00:00+09:00,2,0.0
1,2023-02-23 04:00:00+09:00,3,0.0
1,2023-02-23 04:00:00+09:00,4,0.0
1,2023-02-23 05:00:00+09:00,0,0.0
1,2023-02-23 05:00:00+09:00,1,0.0
1,2023-02-23 05:00:00+09:00,2,0.0
1,2023-02-23 05:00:00+09:00,3,0.0
1,2023-02-23 05:00:00+09:00,4,0.0
1,2023-02-23 06:00:00+09:00,0,0.0
1,2023-02-23 06:00:00+09:00,1,0.0
1,2023-02-23 06:00:00+09:00,2,0.0
1,2023-02-23 06:00:00+09:00,3,0.0
1,2023-02-23 06:00:00+09:00,4,0.0
1,2023-02-23 07:00:00+09:00,0,0.498181
1,2023-02-23 07:00:00+09:00,1,0.0
1,2023-02-23 07:00:00+09:00,2,0.0423959
1,2023-02-23 07:00:00+09:00,3,2.25768
1,2023-02-23 07:00:00+09:00,4,0.0
1,2023-02-23 08:00:00+09:00,0,1.87877
1,2023-02-23 08:00:00+09:00,1,0.240997
1,2023-02-23 08:00:00+09:00,2,0.573797
1,2023-02-23 08:00:00+09:00,3,4.93861
1,2023-02-23 08:00:00+09:00,4,0.0
1,2023-02-23 09:00:00+09:00,0,12.8685
1,2023-02-23 09:00:00+09:00,1,11.5399
1,2023-02-23 09:00:00+09:00,2,9.69193
1,2023-02-23 09:00:00+09:00,3,10.437
1,2023-02-23 09:00:00+09:00,4,0.0
1,2023-02-23 10:00:00+09:00,0,42.1176
1,2023-02-23 10:00:00+09:00,1,37.118
1,2023-02-23 10:00:00+09:00,2,45.748
1,2023-02-23 10:00:00+09:00,3,41.0063
1,2023-02-23 10:00:00+09:00,4,0.0
1,2023-02-23 11:00:00+09:00,0,66.6317
1,2023-02-23 11:00:00+09:00,1,67.1314
1,2023-02-23 11:00:00+09:00,2,73.5566
1,2023-02-23 11:00:00+09:00,3,79.7337
1,2023-02-23 11:00:00+09:00,4,8.70244
1,2023-02-23 12:00:00+09:00,0,81.0773
1,2023-02-23 12:00:00+09:00,1,84.8294
1,2023-02-23 12:00:00+09:00,2,85.3729
1,2023-02-23 12:00:00+09:00,3,91.4075
1,2023-02-23 12:00:00+09:00,4,26.2674
1,2023-02-23 13:00:00+09:00,0,81.2918
1,2023-02-23 13:00:00+09:00,1,87.1774
1,2023-02-23 13:00:00+09:00,2,85.1177
1,2023-02-23 13:00:00+09:00,3,91.8854
1,2023-02-23 13:00:00+09:00,4,31.2137
1,2023-02-23 14:00:00+09:00,0,78.8027
1,2023-02-23 14:00:00+09:00,1,85.3223
1,2023-02-23 14:00:00+09:00,2,83.6593
1,2023-02-23 14:00:00+09:00,3,91.4239
1,2023-02-23 14:00:00+09:00,4,38.4252
1,2023-02-23 15:00:00+09:00,0,63.0647
1,2023-02-23 15:00:00+09:00,1,69.6699
1,2023-02-23 15:00:00+09:00,2,74.842
1,2023-02-23 15:00:00+09:00,3,80.9962
1,2023-02-23 15:00:00+09:00,4,29.005
1,2023-02-23 16:00:00+09:00,0,56.0733
1,2023-02-23 16:00:00+09:00,1,56.1297
1,2023-02-23 16:00:00+09:00,2,59.036
1,2023-02-23 16:00:00+09:00,3,68.2679
1,2023-02-23 16:00:00+09:00,4,17.7194
1,2023-02-23 17:00:00+09:00,0,30.2375
1,2023-02-23 17:00:00+09:00,1,32.193
1,2023-02-23 17:00:00+09:00,2,31.7823
1,2023-02-23 17:00:00+09:00,3,38.1436
1,2023-02-23 17:00:00+09:00,4,0.0
1,2023-02-23 18:00:00+09:00,0,9.01291
1,2023-02-23 18:00:00+09:00,1,18.6977
1,2023-02-23 18:00:00+09:00,2,9.43194
1,2023-02-23 18:00:00+09:00,3,15.9552
1,2023-02-23 18:00:00+09:00,4,0.0
1,2023-02-23 19:00:00+09:00,0,0.516841
1,2023-02-23 19:00:00+09:00,1,6.21035
1,2023-02-23 19:00:00+09:00,2,0.239056
1,2023-02-23 19:00:00+09:00,3,1.31117
1,2023-02-23 19:00:00+09:00,4,0.0
1,2023-02-23 20:00:00+09:00,0,0.0
1,2023-02-23 20:00:00+09:00,1,0.0
1,2023-02-23 20:00:00+09:00,2,0.0
1,2023-02-23 20:00:00+09:00,3,0.0
1,2023-02-23 20:00:00+09:00,4,0.0
1,2023-02-23 21:00:00+09:00,0,0.0
1,2023-02-23 21:00:00+09:00,1,0.0
1,2023-02-23 21:00:00+09:00,2,0.0
1,2023-02-23 21:00:00+09:00,3,0.0
1,2023-02-23 21:00:00+09:00,4,0.0
1,2023-02-23 22:00:00+09:00,0,0.0
1,2023-02-23 22:00:00+09:00,1,0.0
1,2023-02-23 22:00:00+09:00,2,0.0
1,2023-02-23 22:00:00+09:00,3,0.0
1,2023-02-23 22:00:00+09:00,4,0.0
1,2023-02-23 23:00:00+09:00,0,0.0
1,2023-02-23 23:00:00+09:00,1,0.0
1,2023-02-23 23:00:00+09:00,2,0.0
1,2023-02-23 23:00:00+09:00,3,0.0
1,2023-02-23 23:00:00+09:00,4,0.0
1,2023-02-24 00:00:00+09:00,0,0.0
1,2023-02-24 00:00:00+09:00,1,0.0
1,2023-02-24 00:00:00+09:00,2,0.0
1,2023-02-24 00:00:00+09:00,3,0.0
1,2023-02-24 00:00:00+09:00,4,0.0
1,2023-02-24 01:00:00+09:00,0,0.0
1,2023-02-24 01:00:00+09:00,1,0.0
1,2023-02-24 01:00:00+09:00,2,0.0
1,2023-02-24 01:00:00+09:00,3,0.0
1,2023-02-24 01:00:00+09:00,4,0.0
1,2023-02-24 02:00:00+09:00,0,0.0
1,2023-02-24 02:00:00+09:00,1,0.0
1,2023-02-24 02:00:00+09:00,2,0.0
1,2023-02-24 02:00:00+09:00,3,0.0
1,2023-02-24 02:00:00+09:00,4,0.0
1,2023-02-24 03:00:00+09:00,0,0.0
1,2023-02-24 03:00:00+09:00,1,0.0
1,2023-02-24 03:00:00+09:00,2,0.0
1,2023-02-24 03:00:00+09:00,3,0.0
1,2023-02-24 03:00:00+09:00,4,0.0
1,2023-02-24 04:00:00+09:00,0,0.0
1,2023-02-24 04:00:00+09:00,1,0.0
1,2023-02-24 04:00:00+09:00,2,0.0
1,2023-02-24 04:00:00+09:00,3,0.0
1,2023-02-24 04:00:00+09:00,4,0.0
1,2023-02-24 05:00:00+09:00,0,0.0
1,2023-02-24 05:00:00+09:00,1,0.0
1,2023-02-24 05:00:00+09:00,2,0.0
1,2023-02-24 05:00:00+09:00,3,0.0
1,2023-02-24 05:00:00+09:00,4,0.0
1,2023-02-24 06:00:00+09:00,0,0.0
1,2023-02-24 06:00:00+09:00,1,0.0
1,2023-02-24 06:00:00+09:00,2,0.0
1,2023-02-24 06:00:00+09:00,3,0.0
1,2023-02-24 06:00:00+09:00,4,0.0
1,2023-02-24 07:00:00+09:00,0,0.0
1,2023-02-24 07:00:00+09:00,1,0.0
1,2023-02-24 07:00:00+09:00,2,0.0
1,2023-02-24 07:00:00+09:00,3,0.0
1,2023-02-24 07:00:00+09:00,4,0.0
1,2023-02-24 08:00:00+09:00,0,0.744762
1,2023-02-24 08:00:00+09:00,1,2.49807
1,2023-02-24 08:00:00+09:00,2,0.122255
1,2023-02-24 08:00:00+09:00,3,2.01828
1,2023-02-24 08:00:00+09:00,4,0.0
1,2023-02-24 09:00:00+09:00,0,12.8795
1,2023-02-24 09:00:00+09:00,1,14.4366
1,2023-02-24 09:00:00+09:00,2,8.9385
1,2023-02-24 09:00:00+09:00,3,13.1173
1,2023-02-24 09:00:00+09:00,4,14.8109
1,2023-02-24 10:00:00+09:00,0,32.5703
1,2023-02-24 10:00:00+09:00,1,28.6187
1,2023-02-24 10:00:00+09:00,2,23.4571
1,2023-02-24 10:00:00+09:00,3,29.032
1,2023-02-24 10:00:00+09:00,4,32.1041
1,2023-02-24 11:00:00+09:00,0,43.0013
1,2023-02-24 11:00:00+09:00,1,38.6985
1,2023-02-24 11:00:00+09:00,2,30.3193
1,2023-02-24 11:00:00+09:00,3,40.4457
1,2023-02-24 11:00:00+09:00,4,45.7387
1,2023-02-24 12:00:00+09:00,0,56.445
1,2023-02-24 12:00:00+09:00,1,50.615
1,2023-02-24 12:00:00+09:00,2,43.8923
1,2023-02-24 12:00:00+09:00,3,48.6909
1,2023-02-24 12:00:00+09:00,4,60.9088
1,2023-02-24 13:00:00+09:00,0,63.7756
1,2023-02-24 13:00:00+09:00,1,59.5509
1,2023-02-24 13:00:00+09:00,2,56.9706
1,2023-02-24 13:00:00+09:00,3,56.1056
1,2023-02-24 13:00:00+09:00,4,59.7244
1,2023-02-24 14:00:00+09:00,0,63.7225
1,2023-02-24 14:00:00+09:00,1,64.0382
1,2023-02-24 14:00:00+09:00,2,63.3103
1,2023-02-24 14:00:00+09:00,3,60.9508
1,2023-02-24 14:00:00+09:00,4,58.0893
1,2023-02-24 15:00:00+09:00,0,52.3431
1,2023-02-24 15:00:00+09:00,1,56.3269
1,2023-02-24 15:00:00+09:00,2,52.0354
1,2023-02-24 15:00:00+09:00,3,58.2535
1,2023-02-24 15:00:00+09:00,4,50.2755
1,2023-02-24 16:00:00+09:00,0,50.6691
1,2023-02-24 16:00:00+09:00,1,55.3788
1,2023-02-24 16:00:00+09:00,2,57.0073
1,2023-02-24 16:00:00+09:00,3,65.7469
1,2023-02-24 16:00:00+09:00,4,35.6388
1,2023-02-24 17:00:00+09:00,0,39.2696
1,2023-02-24 17:00:00+09:00,1,42.6908
1,2023-02-24 17:00:00+09:00,2,38.8981
1,2023-02-24 17:00:00+09:00,3,45.9502
1,2023-02-24 17:00:00+09:00,4,25.0578
1,2023-02-24 18:00:00+09:00,0,9.08794
1,2023-02-24 18:00:00+09:00,1,19.8716
1,2023-02-24 18:00:00+09:00,2,11.0885
1,2023-02-24 18:00:00+09:00,3,15.3665
1,2023-02-24 18:00:00+09:00,4,5.74464
1,2023-02-24 19:00:00+09:00,0,0.528327
1,2023-02-24 19:00:00+09:00,1,8.05244
1,2023-02-24 19:00:00+09:00,2,0.346913
1,2023-02-24 19:00:00+09:00,3,2.52597
1,2023-02-24 19:00:00+09:00,4,0.0
1,2023-02-24 20:00:00+09:00,0,0.0
1,2023-02-24 20:00:00+09:00,1,0.0
1,2023-02-24 20:00:00+09:00,2,0.0
1,2023-02-24 20:00:00+09:00,3,0.0
1,2023-02-24 20:00:00+09:00,4,0.0
1,2023-02-24 21:00:00+09:00,0,0.0
1,2023-02-24 21:00:00+09:00,1,0.0
1,2023-02-24 21:00:00+09:00,2,0.0
1,2023-02-24 21:00:00+09:00,3,0.0
1,2023-02-24 21:00:00+09:00,4,0.0
1,2023-02-24 22:00:00+09:00,0,0.0
1,2023-02-24 22:00:00+09:00,1,0.0
1,2023-02-24 22:00:00+09:00,2,0.0
1,2023-02-24 22:00:00+09:00,3,0.0
1,2023-02-24 22:00:00+09:00,4,0.0
1,2023-02-24 23:00:00+09:00,0,0.0
1,2023-02-24 23:00:00+09:00,1,0.0
1,2023-02-24 23:00:00+09:00,2,0.0
1,2023-02-24 23:00:00+09:00,3,0.0
1,2023-02-24 23:00:00+09:00,4,0.0
1,2023-02-25 00:00:00+09:00,0,0.0
1,2023-02-25 00:00:00+09:00,1,0.0
1,2023-02-25 00:00:00+09:00,2,0.0
1,2023-02-25 00:00:00+09:00,3,0.0
1,2023-02-25 00:00:00+09:00,4,0.0
1,2023-02-25 01:00:00+09:00,0,0.0
1,2023-02-25 01:00:00+09:00,1,0.0
1,2023-02-25 01:00:00+09:00,2,0.0
1,2023-02-25 01:00:00+09:00,3,0.0
1,2023-02-25 01:00:00+09:00,4,0.0
1,2023-02-25 02:00:00+09:00,0,0.0
1,2023-02-25 02:00:00+09:00,1,0.0
1,2023-02-25 02:00:00+09:00,2,0.0
1,2023-02-25 02:00:00+09:00,3,0.0
1,2023-02-25 02:00:00+09:00,4,0.0
1,2023-02-25 03:00:00+09:00,0,0.0
1,2023-02-25 03:00:00+09:00,1,0.0
1,2023-02-25 03:00:00+09:00,2,0.0
1,2023-02-25 03:00:00+09:00,3,0.0
1,2023-02-25 03:00:00+09:00,4,0.0
1,2023-02-25 04:00:00+09:00,0,0.0
1,2023-02-25 04:00:00+09:00,1,0.0
1,2023-02-25 04:00:00+09:00,2,0.0
1,2023-02-25 04:00:00+09:00,3,0.0
1,2023-02-25 04:00:00+09:00,4,0.0
1,2023-02-25 05:00:00+09:00,0,0.0
1,2023-02-25 05:00:00+09:00,1,0.0
1,2023-02-25 05:00:00+09:00,2,0.0
1,2023-02-25 05:00:00+09:00,3,0.0
1,2023-02-25 05:00:00+09:00,4,0.0
1,2023-02-25 06:00:00+09:00,0,0.0
1,2023-02-25 06:00:00+09:00,1,0.0
1,2023-02-25 06:00:00+09:00,2,0.0
1,2023-02-25 06:00:00+09:00,3,0.0
1,2023-02-25 06:00:00+09:00,4,0.0
1,2023-02-25 07:00:00+09:00,0,1.42867
1,2023-02-25 07:00:00+09:00,1,2.63947
1,2023-02-25 07:00:00+09:00,2,0.0921522
1,2023-02-25 07:00:00+09:00,3,0.474856
1,2023-02-25 07:00:00+09:00,4,8.22059
1,2023-02-25 08:00:00+09:00,0,8.68207
1,2023-02-25 08:00:00+09:00,1,17.7458
1,2023-02-25 08:00:00+09:00,2,2.76708
1,2023-02-25 08:00:00+09:00,3,5.70248
1,2023-02-25 08:00:00+09:00,4,12.793
1,2023-02-25 09:00:00+09:00,0,29.9489
1,2023-02-25 09:00:00+09:00,1,34.7223
1,2023-02-25 09:00:00+09:00,2,12.8653
1,2023-02-25 09:00:00+09:00,3,31.6262
1,2023-02-25 09:00:00+09:00,4,35.5231
1,2023-02-25 10:00:00+09:00,0,57.8179
1,2023-02-25 10:00:00+09:00,1,59.7247
1,2023-02-25 10:00:00+09:00,2,47.4795
1,2023-02-25 10:00:00+09:00,3,62.284
1,2023-02-25 10:00:00+09:00,4,59.7119
1,2023-02-25 11:00:00+09:00,0,76.2207
1,2023-02-25 11:00:00+09:00,1,79.1614
1,2023-02-25 11:00:00+09:00,2,73.7692
1,2023-02-25 11:00:00+09:00,3,81.2988
1,2023-02-25 11:00:00+09:00,4,76.9217
1,2023-02-25 12:00:00+09:00,0,90.4799
1,2023-02-25 12:00:00+09:00,1,94.9147
1,2023-02-25 12:00:00+09:00,2,85.5798
1,2023-02-25 12:00:00+09:00,3,91.4647
1,2023-02-25 12:00:00+09:00,4,92.3784
1,2023-02-25 13:00:00+09:00,0,92.9338
1,2023-02-25 13:00:00+09:00,1,99.0
1,2023-02-25 13:00:00+09:00,2,89.7262
1,2023-02-25 13:00:00+09:00,3,95.9192
1,2023-02-25 13:00:00+09:00,4,98.4243
1,2023-02-25 14:00:00+09:00,0,90.8184
1,2023-02-25 14:00:00+09:00,1,99.0
1,2023-02-25 14:00:00+09:00,2,89.7796
1,2023-02-25 14:00:00+09:00,3,95.0396
1,2023-02-25 14:00:00+09:00,4,93.6512
1,2023-02-25 15:00:00+09:00,0,84.1018
1,2023-02-25 15:00:00+09:00,1,89.0149
1,2023-02-25 15:00:00+09:00,2,85.7758
1,2023-02-25 15:00:00+09:00,3,85.6987
1,2023-02-25 15:00:00+09:00,4,83.2634
1,2023-02-25 16:00:00+09:00,0,72.2776
1,2023-02-25 16:00:00+09:00,1,75.1543
1,2023-02-25 16:00:00+09:00,2,75.4546
1,2023-02-25 16:00:00+09:00,3,71.9651
1,2023-02-25 16:00:00+09:00,4,65.5818
1,2023-02-25 17:00:00+09:00,0,48.9734
1,2023-02-25 17:00:00+09:00,1,51.2063
1,2023-02-25 17:00:00+09:00,2,47.5514
1,2023-02-25 17:00:00+09:00,3,45.7164
1,2023-02-25 17:00:00+09:00,4,36.988
1,2023-02-25 18:00:00+09:00,0,12.0426
1,2023-02-25 18:00:00+09:00,1,25.495
1,2023-02-25 18:00:00+09:00,2,10.7365
1,2023-02-25 18:00:00+09:00,3,17.5607
1,2023-02-25 18:00:00+09:00,4,13.6311
1,2023-02-25 19:00:00+09:00,0,1.89215
1,2023-02-25 19:00:00+09:00,1,11.6746
1,2023-02-25 19:00:00+09:00,2,0.320333
1,2023-02-25 19:00:00+09:00,3,3.37612
1,2023-02-25 19:00:00+09:00,4,4.94345
1,2023-02-25 20:00:00+09:00,0,0.0
1,2023-02-25 20:00:00+09:00,1,0.0
1,2023-02-25 20:00:00+09:00,2,0.0
1,2023-02-25 20:00:00+09:00,3,0.0
1,2023-02-25 20:00:00+09:00,4,0.0
1,2023-02-25 21:00:00+09:00,0,0.0
1,2023-02-25 21:00:00+09:00,1,0.0
1,2023-02-25 21:00:00+09:00,2,0.0
1,2023-02-25 21:00:00+09:00,3,0.0
1,2023-02-25 21:00:00+09:00,4,0.0
1,2023-02-25 22:00:00+09:00,0,0.0
1,2023-02-25 22:00:00+09:00,1,0.0
1,2023-02-25 22:00:00+09:00,2,0.0
1,2023-02-25 22:00:00+09:00,3,0.0
1,2023-02-25 22:00:00+09:00,4,0.0
1,2023-02-25 23:00:00+09:00,0,0.0
1,2023-02-25 23:00:00+09:00,1,0.0
1,2023-02-25 23:00:00+09:00,2,0.0
1,2023-02-25 23:00:00+09:00,3,0.0
1,2023-02-25 23:00:00+09:00,4,0.0
1,2023-02-26 00:00:00+09:00,0,0.0
1,2023-02-26 00:00:00+09:00,1,0.0
1,2023-02-26 00:00:00+09:00,2,0.0
1,2023-02-26 00:00:00+09:00,3,0.0
1,2023-02-26 00:00:00+09:00,4,0.0
1,2023-02-26 01:00:00+09:00,0,0.0
1,2023-02-26 01:00:00+09:00,1,0.0
1,2023-02-26 01:00:00+09:00,2,0.0
1,2023-02-26 01:00:00+09:00,3,0.0
1,2023-02-26 01:00:00+09:00,4,0.0
1,2023-02-26 02:00:00+09:00,0,0.0
1,2023-02-26 02:00:00+09:00,1,0.0
1,2023-02-26 02:00:00+09:00,2,0.0
1,2023-02-26 02:00:00+09:00,3,0.0
1,2023-02-26 02:00:00+09:00,4,0.0
1,2023-02-26 03:00:00+09:00,0,0.0
1,2023-02-26 03:00:00+09:00,1,0.0
1,2023-02-26 03:00:00+09:00,2,0.0
1,2023-02-26 03:00:00+09:00,3,0.0
1,2023-02-26 03:00:00+09:00,4,0.0
1,2023-02-26 04:00:00+09:00,0,0.0
1,2023-02-26 04:00:00+09:00,1,0.0
1,2023-02-26 04:00:00+09:00,2,0.0
1,2023-02-26 04:00:00+09:00,3,0.0
1,2023-02-26 04:00:00+09:00,4,0.0
1,2023-02-26 05:00:00+09:00,0,0.0
1,2023-02-26 05:00:00+09:00,1,0.0
1,2023-02-26 05:00:00+09:00,2,0.0
1,2023-02-26 05:00:00+09:00,3,0.0
1,2023-02-26 05:00:00+09:00,4,0.0
1,2023-02-26 06:00:00+09:00,0,0.0
1,2023-02-26 06:00:00+09:00,1,0.0
1,2023-02-26 06:00:00+09:00,2,0.0
1,2023-02-26 06:00:00+09:00,3,0.0
1,2023-02-26 06:00:00+09:00,4,0.0
1,2023-02-26 07:00:00+09:00,0,2.61404
1,2023-02-26 07:00:00+09:00,1,2.44499
1,2023-02-26 07:00:00+09:00,2,0.225839
1,2023-02-26 07:00:00+09:00,3,1.82395
1,2023-02-26 07:00:00+09:00,4,25.579
1,2023-02-26 08:00:00+09:00,0,11.8431
1,2023-02-26 08:00:00+09:00,1,18.2882
1,2023-02-26 08:00:00+09:00,2,3.63148
1,2023-02-26 08:00:00+09:00,3,10.9872
1,2023-02-26 08:00:00+09:00,4,31.5352
1,2023-02-26 09:00:00+09:00,0,34.7619
1,2023-02-26 09:00:00+09:00,1,35.9593
1,2023-02-26 09:00:00+09:00,2,16.9991
1,2023-02-26 09:00:00+09:00,3,40.6125
1,2023-02-26 09:00:00+09:00,4,54.8367
1,2023-02-26 10:00:00+09:00,0,61.3247
1,2023-02-26 10:00:00+09:00,1,60.716
1,2023-02-26 10:00:00+09:00,2,47.936
1,2023-02-26 10:00:00+09:00,3,70.2437
1,2023-02-26 10:00:00+09:00,4,68.0273
1,2023-02-26 11:00:00+09:00,0,75.653
1,2023-02-26 11:00:00+09:00,1,85.4023
1,2023-02-26 11:00:00+09:00,2,70.516
1,2023-02-26 11:00:00+09:00,3,88.3324
1,2023-02-26 11:00:00+09:00,4,99.0
1,2023-02-26 12:00:00+09:00,0,90.0106
1,2023-02-26 12:00:00+09:00,1,97.7274
1,2023-02-26 12:00:00+09:00,2,83.7111
1,2023-02-26 12:00:00+09:00,3,97.2763
1,2023-02-26 12:00:00+09:00,4,99.0
1,2023-02-26 13:00:00+09:00,0,94.7767
1,2023-02-26 13:00:00+09:00,1,99.0
1,2023-02-26 13:00:00+09:00,2,89.0677
1,2023-02-26 13:00:00+09:00,3,98.8247
1,2023-02-26 13:00:00+09:00,4,99.0
1,2023-02-26 14:00:00+09:00,0,90.8201
1,2023-02-26 14:00:00+09:00,1,99.0
1,2023-02-26 14:00:00+09:00,2,88.5792
1,2023-02-26 14:00:00+09:00,3,93.8764
1,2023-02-26 14:00:00+09:00,4,99.0
1,2023-02-26 15:00:00+09:00,0,83.5674
1,2023-02-26 15:00:00+09:00,1,88.6442
1,2023-02-26 15:00:00+09:00,2,83.054
1,2023-02-26 15:00:00+09:00,3,87.866
1,2023-02-26 15:00:00+09:00,4,99.0
1,2023-02-26 16:00:00+09:00,0,74.7447
1,2023-02-26 16:00:00+09:00,1,74.6938
1,2023-02-26 16:00:00+09:00,2,69.3982
1,2023-02-26 16:00:00+09:00,3,77.6579
1,2023-02-26 16:00:00+09:00,4,77.6677
1,2023-02-26 17:00:00+09:00,0,52.671
1,2023-02-26 17:00:00+09:00,1,51.0872
1,2023-02-26 17:00:00+09:00,2,39.9578
1,2023-02-26 17:00:00+09:00,3,53.1228
1,2023-02-26 17:00:00+09:00,4,53.9905
1,2023-02-26 18:00:00+09:00,0,11.2844
1,2023-02-26 18:00:00+09:00,1,25.4705
1,2023-02-26 18:00:00+09:00,2,6.66873
1,2023-02-26 18:00:00+09:00,3,23.2537
1,2023-02-26 18:00:00+09:00,4,25.802
1,2023-02-26 19:00:00+09:00,0,1.67797
1,2023-02-26 19:00:00+09:00,1,12.252
1,2023-02-26 19:00:00+09:00,2,0.259715
1,2023-02-26 19:00:00+09:00,3,5.99304
1,2023-02-26 19:00:00+09:00,4,13.67
1,2023-02-26 20:00:00+09:00,0,0.0
1,2023-02-26 20:00:00+09:00,1,0.0
1,2023-02-26 20:00:00+09:00,2,0.0
1,2023-02-26 20:00:00+09:00,3,0.0
1,2023-02-26 20:00:00+09:00,4,0.0
1,2023-02-26 21:00:00+09:00,0,0.0
1,2023-02-26 21:00:00+09:00,1,0.0
1,2023-02-26 21:00:00+09:00,2,0.0
1,2023-02-26 21:00:00+09:00,3,0.0
1,2023-02-26 21:00:00+09:00,4,0.0
1,2023-02-26 22:00:00+09:00,0,0.0
1,2023-02-26 22:00:00+09:00,1,0.0
1,2023-02-26 22:00:00+09:00,2,0.0
1,2023-02-26 22:00:00+09:00,3,0.0
1,2023-02-26 22:00:00+09:00,4,0.0
1,2023-02-26 23:00:00+09:00,0,0.0
1,2023-02-26 23:00:00+09:00,1,0.0
1,2023-02-26 23:00:00+09:00,2,0.0
1,2023-02-26 23:00:00+09:00,3,0.0
1,2023-02-26 23:00:00+09:00,4,0.0
1,2023-02-27 00:00:00+09:00,0,0.0
1,2023-02-27 00:00:00+09:00,1,0.0
1,2023-02-27 00:00:00+09:00,2,0.0
1,2023-02-27 00:00:00+09:00,3,0.0
1,2023-02-27 00:00:00+09:00,4,0.0
1,2023-02-27 01:00:00+09:00,0,0.0
1,2023-02-27 01:00:00+09:00,1,0.0
1,2023-02-27 01:00:00+09:00,2,0.0
