time,round,amount
2023-08-12 16:00:00+09:00,1,48.0716
2023-08-12 17:00:00+09:00,1,32.6987
2023-08-12 18:00:00+09:00,1,18.4171
2023-08-12 19:00:00+09:00,1,6.26852
2023-08-12 20:00:00+09:00,1,0.0
2023-08-12 21:00:00+09:00,1,0.0
2023-08-12 22:00:00+09:00,1,0.0
2023-08-12 23:00:00+09:00,1,0.0
2023-08-13 00:00:00+09:00,1,0.0
2023-08-13 01:00:00+09:00,1,0.0
2023-08-13 02:00:00+09:00,1,0.0
2023-08-13 03:00:00+09:00,1,0.0
2023-08-13 04:00:00+09:00,1,0.0
2023-08-13 05:00:00+09:00,1,0.0
2023-08-13 06:00:00+09:00,1,0.0
2023-08-13 07:00:00+09:00,1,3.0378
2023-08-13 08:00:00+09:00,1,13.9492
2023-08-13 09:00:00+09:00,1,33.0587
2023-08-13 10:00:00+09:00,1,53.2814
2023-08-13 11:00:00+09:00,1,68.363
2023-08-13 12:00:00+09:00,1,70.7783
2023-08-13 13:00:00+09:00,1,73.2636
2023-08-13 14:00:00+09:00,1,59.5035
2023-08-13 15:00:00+09:00,1,66.0466
2023-08-13 16:00:00+09:00,1,56.64
2023-08-13 17:00:00+09:00,1,43.5409
2023-08-13 18:00:00+09:00,1,20.8474
2023-08-13 19:00:00+09:00,1,6.37426
2023-08-13 20:00:00+09:00,1,0.0
2023-08-13 21:00:00+09:00,1,0.0
2023-08-13 22:00:00+09:00,1,0.0
2023-08-13 23:00:00+09:00,1,0.0
2023-08-14 00:00:00+09:00,1,0.0
2023-08-14 01:00:00+09:00,1,0.0
2023-08-14 02:00:00+09:00,1,0.0
2023-08-14 03:00:00+09:00,1,0.0
2023-08-14 04:00:00+09:00,1,0.0
2023-08-14 05:00:00+09:00,1,0.0
2023-08-14 06:00:00+09:00,1,0.0
2023-08-14 07:00:00+09:00,1,4.14951
2023-08-14 08:00:00+09:00,1,17.8144
2023-08-14 09:00:00+09:00,1,37.3236
2023-08-14 10:00:00+09:00,1,50.8286
2023-08-14 11:00:00+09:00,1,49.712
2023-08-14 12:00:00+09:00,1,66.2891
2023-08-14 13:00:00+09:00,1,67.4872
2023-08-14 14:00:00+09:00,1,64.4474
2023-08-14 15:00:00+09:00,1,56.8612
2023-08-14 16:00:00+09:00,1,44.4889
2023-08-14 17:00:00+09:00,1,34.8158
2023-08-14 18:00:00+09:00,1,10.518
2023-08-14 19:00:00+09:00,1,3.91254
2023-08-14 20:00:00+09:00,1,0.0
2023-08-14 21:00:00+09:00,1,0.0
2023-08-14 22:00:00+09:00,1,0.0
2023-08-14 23:00:00+09:00,1,0.0
2023-08-15 00:00:00+09:00,1,0.0
2023-08-15 01:00:00+09:00,1,0.0
2023-08-15 02:00:00+09:00,1,0.0
2023-08-15 03:00:00+09:00,1,0.0
2023-08-15 04:00:00+09:00,1,0.0
2023-08-15 05:00:00+09:00,1,0.0
2023-08-15 06:00:00+09:00,1,0.0
2023-08-15 07:00:00+09:00,1,4.10547
2023-08-15 08:00:00+09:00,1,14.3082
2023-08-15 09:00:00+09:00,1,28.147
2023-08-15 10:00:00+09:00,1,28.9389
2023-08-15 11:00:00+09:00,1,49.9358
2023-08-15 12:00:00+09:00,1,58.5442
2023-08-15 13:00:00+09:00,1,70.2099
2023-08-15 14:00:00+09:00,1,61.9492
2023-08-15 15:00:00+09:00,1,63.7794
2023-08-15 16:00:00+09:00,1,51.9874
2023-08-15 17:00:00+09:00,1,34.7041
2023-08-15 18:00:00+09:00,1,20.8877
2023-08-15 19:00:00+09:00,1,5.65731
2023-08-15 20:00:00+09:00,1,0.0
2023-08-15 21:00:00+09:00,1,0.0
2023-08-15 22:00:00+09:00,1,0.0
2023-08-15 23:00:00+09:00,1,0.0
2023-08-16 00:00:00+09:00,1,0.0
2023-08-16 01:00:00+09:00,1,0.0
2023-08-16 02:00:00+09:00,1,0.0
2023-08-16 03:00:00+09:00,1,0.0
2023-08-16 04:00:00+09:00,1,0.0
2023-08-16 05:00:00+09:00,1,0.0
2023-08-16 06:00:00+09:00,1,0.0
2023-08-16 07:00:00+09:00,1,3.64726
2023-08-16 08:00:00+09:00,1,18.543
2023-08-16 09:00:00+09:00,1,34.3777
2023-08-16 10:00:00+09:00,1,59.9851
2023-08-16 11:00:00+09:00,1,62.8826
2023-08-16 12:00:00+09:00,1,69.5223
2023-08-16 13:00:00+09:00,1,76.2146
2023-08-16 14:00:00+09:00,1,76.7788
2023-08-16 15:00:00+09:00,1,50.0161
2023-08-16 16:00:00+09:00,1,56.498
2023-08-16 17:00:00+09:00,1,35.8709
2023-08-16 18:00:00+09:00,1,22.8959
2023-08-16 19:00:00+09:00,1,5.5688
2023-08-16 20:00:00+09:00,1,0.0
2023-08-16 21:00:00+09:00,1,0.0
2023-08-16 22:00:00+09:00,1,0.0
2023-08-16 23:00:00+09:00,1,0.0
2023-08-17 00:00:00+09:00,1,0.0
2023-08-17 01:00:00+09:00,1,0.0
2023-08-17 02:00:00+09:00,1,0.0
2023-08-17 03:00:00+09:00,1,0.0
2023-08-17 04:00:00+09:00,1,0.0
2023-08-17 05:00:00+09:00,1,0.0
2023-08-17 06:00:00+09:00,1,0.0
2023-08-17 07:00:00+09:00,1,4.86671
2023-08-17 08:00:00+09:00,1,15.0185
2023-08-17 09:00:00+09:00,1,34.6353
2023-08-17 10:00:00+09:00,1,49.0598
2023-08-17 11:00:00+09:00,1,53.9676
2023-08-17 12:00:00+09:00,1,61.4922
2023-08-17 13:00:00+09:00,1,72.5964
2023-08-17 14:00:00+09:00,1,63.6383
2023-08-17 15:00:00+09:00,1,42.7183
2023-08-17 16:00:00+09:00,1,40.0224
2023-08-17 17:00:00+09:00,1,33.3679
2023-08-17 18:00:00+09:00,1,18.8998
2023-08-17 19:00:00+09:00,1,6.63207
2023-08-17 20:00:00+09:00,1,0.0
2023-08-17 21:00:00+09:00,1,0.0
2023-08-17 22:00:00+09:00,1,0.0
2023-08-17 23:00:00+09:00,1,0.0
2023-08-18 00:00:00+09:00,1,0.0
2023-08-18 01:00:00+09:00,1,0.0
2023-08-18 02:00:00+09:00,1,0.0
2023-08-18 03:00:00+09:00,1,0.0
2023-08-18 04:00:00+09:00,1,0.0
2023-08-18 05:00:00+09:00,1,0.0
2023-08-18 06:00:00+09:00,1,0.0
2023-08-18 07:00:00+09:00,1,3.0308
2023-08-18 08:00:00+09:00,1,18.7486
2023-08-18 09:00:00+09:00,1,42.1874
2023-08-18 10:00:00+09:00,1,55.2816
2023-08-18 11:00:00+09:00,1,64.1964
2023-08-18 12:00:00+09:00,1,65.7108
2023-08-18 13:00:00+09:00,1,60.8299
2023-08-18 14:00:00+09:00,1,61.8476
2023-08-18 15:00:00+09:00,1,51.4678
2023-08-18 16:00:00+09:00,1,34.2637
2023-08-18 17:00:00+09:00,1,20.7657
2023-08-18 18:00:00+09:00,1,10.4867
2023-08-18 19:00:00+09:00,1,4.41989
2023-08-18 20:00:00+09:00,1,0.0
2023-08-18 21:00:00+09:00,1,0.0
2023-08-18 22:00:00+09:00,1,0.0
2023-08-18 23:00:00+09:00,1,0.0
2023-08-19 00:00:00+09:00,1,0.0
2023-08-19 01:00:00+09:00,1,0.0
2023-08-19 02:00:00+09:00,1,0.0
2023-08-19 03:00:00+09:00,1,0.0
2023-08-19 04:00:00+09:00,1,0.0
2023-08-19 05:00:00+09:00,1,0.0
2023-08-19 06:00:00+09:00,1,0.0
2023-08-19 07:00:00+09:00,1,3.87807
2023-08-19 08:00:00+09:00,1,16.7105
2023-08-19 09:00:00+09:00,1,31.5322
2023-08-19 10:00:00+09:00,1,45.7287
2023-08-19 11:00:00+09:00,1,49.3412
2023-08-19 12:00:00+09:00,1,70.063
2023-08-19 13:00:00+09:00,1,55.9784
2023-08-19 14:00:00+09:00,1,70.4098
2023-08-19 15:00:00+09:00,1,56.8165
2023-08-19 16:00:00+09:00,1,47.9432
2023-08-19 17:00:00+09:00,1,38.4838
2023-08-19 18:00:00+09:00,1,22.0663
2023-08-19 19:00:00+09:00,1,5.80121
2023-08-19 20:00:00+09:00,1,0.0
2023-08-19 21:00:00+09:00,1,0.0
2023-08-19 22:00:00+09:00,1,0.0
2023-08-19 23:00:00+09:00,1,0.0
2023-08-20 00:00:00+09:00,1,0.0
2023-08-20 01:00:00+09:00,1,0.0
2023-08-20 02:00:00+09:00,1,0.0
2023-08-20 03:00:00+09:00,1,0.0
2023-08-20 04:00:00+09:00,1,0.0
2023-08-20 05:00:00+09:00,1,0.0
2023-08-20 06:00:00+09:00,1,0.0
2023-08-20 07:00:00+09:00,1,3.11728
2023-08-20 08:00:00+09:00,1,17.8675
2023-08-20 09:00:00+09:00,1,40.0634
2023-08-20 10:00:00+09:00,1,52.4198
2023-08-20 11:00:00+09:00,1,65.8514
2023-08-20 12:00:00+09:00,1,71.3678
2023-08-20 13:00:00+09:00,1,74.8848
2023-08-20 14:00:00+09:00,1,73.8602
2023-08-20 15:00:00+09:00,1,61.7615
2023-08-20 16:00:00+09:00,1,42.4934
2023-08-20 17:00:00+09:00,1,39.1699
2023-08-20 18:00:00+09:00,1,17.222
2023-08-20 19:00:00+09:00,1,5.83542
2023-08-20 20:00:00+09:00,1,0.0
2023-08-20 21:00:00+09:00,1,0.0
2023-08-20 22:00:00+09:00,1,0.0
2023-08-20 23:00:00+09:00,1,0.0
2023-08-21 00:00:00+09:00,1,0.0
2023-08-21 01:00:00+09:00,1,0.0
2023-08-21 02:00:00+09:00,1,0.0
2023-08-21 03:00:00+09:00,1,0.0
2023-08-21 04:00:00+09:00,1,0.0
2023-08-21 05:00:00+09:00,1,0.0
2023-08-21 06:00:00+09:00,1,0.0
2023-08-21 07:00:00+09:00,1,3.70732
2023-08-21 08:00:00+09:00,1,17.5717
2023-08-21 09:00:00+09:00,1,38.8397
2023-08-21 10:00:00+09:00,1,54.6234
2023-08-21 11:00:00+09:00,1,64.4444
2023-08-21 12:00:00+09:00,1,78.2234
2023-08-21 13:00:00+09:00,1,58.2441
2023-08-21 14:00:00+09:00,1,63.1524
2023-08-21 15:00:00+09:00,1,44.987
2023-08-21 16:00:00+09:00,1,46.3939
2023-08-21 17:00:00+09:00,1,34.1556
2023-08-21 18:00:00+09:00,1,14.3902
2023-08-21 19:00:00+09:00,1,6.11486
2023-08-21 20:00:00+09:00,1,0.0
2023-08-21 21:00:00+09:00,1,0.0
2023-08-21 22:00:00+09:00,1,0.0
2023-08-21 23:00:00+09:00,1,0.0
2023-08-22 00:00:00+09:00,1,0.0
2023-08-22 01:00:00+09:00,1,0.0
2023-08-22 02:00:00+09:00,1,0.0
2023-08-22 03:00:00+09:00,1,0.0
2023-08-22 04:00:00+09:00,1,0.0
2023-08-22 05:00:00+09:00,1,0.0
2023-08-22 06:00:00+09:00,1,0.0
2023-08-22 07:00:00+09:00,1,4.63094
2023-08-22 08:00:00+09:00,1,16.3191
2023-08-22 09:00:00+09:00,1,35.7863
2023-08-22 10:00:00+09:00,1,47.564
2023-08-22 11:00:00+09:00,1,54.2731
2023-08-22 12:00:00+09:00,1,56.9483
2023-08-22 13:00:00+09:00,1,61.3544
2023-08-22 14:00:00+09:00,1,56.8725
2023-08-22 15:00:00+09:00,1,37.8678
2023-08-22 16:00:00+09:00,1,27.9918
2023-08-22 17:00:00+09:00,1,0.0
2023-08-22 18:00:00+09:00,1,5.53552
2023-08-22 19:00:00+09:00,1,3.88658
2023-08-22 20:00:00+09:00,1,0.0
2023-08-22 21:00:00+09:00,1,0.0
2023-08-22 22:00:00+09:00,1,0.0
2023-08-22 23:00:00+09:00,1,0.0
2023-08-23 00:00:00+09:00,1,0.0
2023-08-23 01:00:00+09:00,1,0.0
2023-08-23 02:00:00+09:00,1,0.0
2023-08-23 03:00:00+09:00,1,0.0
2023-08-23 04:00:00+09:00,1,0.0
2023-08-23 05:00:00+09:00,1,0.0
2023-08-23 06:00:00+09:00,1,0.0
2023-08-23 07:00:00+09:00,1,1.55284
2023-08-23 08:00:00+09:00,1,10.9926
2023-08-23 09:00:00+09:00,1,21.7087
2023-08-23 10:00:00+09:00,1,14.6854
2023-08-23 11:00:00+09:00,1,16.8783
2023-08-23 12:00:00+09:00,1,40.7461
2023-08-23 13:00:00+09:00,1,41.3905
2023-08-23 14:00:00+09:00,1,29.2654
2023-08-23 15:00:00+09:00,1,27.5423
2023-08-23 16:00:00+09:00,1,23.8019
2023-08-23 17:00:00+09:00,1,10.8253
2023-08-23 18:00:00+09:00,1,6.01589
2023-08-23 19:00:00+09:00,1,2.05512
2023-08-23 20:00:00+09:00,1,0.0
2023-08-23 21:00:00+09:00,1,0.0
2023-08-23 22:00:00+09:00,1,0.0
2023-08-23 23:00:00+09:00,1,0.0
2023-08-24 00:00:00+09:00,1,0.0
2023-08-24 01:00:00+09:00,1,0.0
2023-08-24 02:00:00+09:00,1,0.0
2023-08-24 03:00:00+09:00,1,0.0
2023-08-24 04:00:00+09:00,1,0.0
2023-08-24 05:00:00+09:00,1,0.0
2023-08-24 06:00:00+09:00,1,0.0
2023-08-24 07:00:00+09:00,1,0.905409
2023-08-24 08:00:00+09:00,1,8.33178
2023-08-24 09:00:00+09:00,1,20.9784
2023-08-24 10:00:00+09:00,1,21.6361
2023-08-24 11:00:00+09:00,1,26.9899
2023-08-24 12:00:00+09:00,1,36.577
2023-08-24 13:00:00+09:00,1,44.0102
2023-08-24 14:00:00+09:00,1,43.1419
2023-08-24 15:00:00+09:00,1,39.2209
2023-08-24 16:00:00+09:00,1,32.7249
2023-08-24 17:00:00+09:00,1,19.3772
2023-08-24 18:00:00+09:00,1,15.4549
2023-08-24 19:00:00+09:00,1,5.91526
2023-08-24 20:00:00+09:00,1,0.0
2023-08-24 21:00:00+09:00,1,0.0
2023-08-24 22:00:00+09:00,1,0.0
2023-08-24 23:00:00+09:00,1,0.0
2023-08-25 00:00:00+09:00,1,0.0
2023-08-25 01:00:00+09:00,1,0.0
2023-08-25 02:00:00+09:00,1,0.0
2023-08-25 03:00:00+09:00,1,0.0
2023-08-25 04:00:00+09:00,1,0.0
2023-08-25 05:00:00+09:00,1,0.0
2023-08-25 06:00:00+09:00,1,0.0
2023-08-25 07:00:00+09:00,1,2.9411
2023-08-25 08:00:00+09:00,1,14.5615
2023-08-25 09:00:00+09:00,1,27.1103
2023-08-25 10:00:00+09:00,1,49.5814
2023-08-25 11:00:00+09:00,1,66.5073
2023-08-25 12:00:00+09:00,1,77.3004
2023-08-25 13:00:00+09:00,1,77.6678
2023-08-25 14:00:00+09:00,1,77.9296
2023-08-25 15:00:00+09:00,1,68.9504
2023-08-25 16:00:00+09:00,1,59.5492
2023-08-25 17:00:00+09:00,1,42.3702
2023-08-25 18:00:00+09:00,1,18.5175
2023-08-25 19:00:00+09:00,1,3.99871
2023-08-25 20:00:00+09:00,1,0.0
2023-08-25 21:00:00+09:00,1,0.0
2023-08-25 22:00:00+09:00,1,0.0
2023-08-25 23:00:00+09:00,1,0.0
2023-08-26 00:00:00+09:00,1,0.0
2023-08-26 01:00:00+09:00,1,0.0
2023-08-26 02:00:00+09:00,1,0.0
2023-08-26 03:00:00+09:00,1,0.0
2023-08-26 04:00:00+09:00,1,0.0
2023-08-26 05:00:00+09:00,1,0.0
2023-08-26 06:00:00+09:00,1,0.0
2023-08-26 07:00:00+09:00,1,2.02437
2023-08-26 08:00:00+09:00,1,13.1141
2023-08-26 09:00:00+09:00,1,30.6257
2023-08-26 10:00:00+09:00,1,51.3888
2023-08-26 11:00:00+09:00,1,59.7878
2023-08-26 12:00:00+09:00,1,64.2297
2023-08-26 13:00:00+09:00,1,70.7372
2023-08-26 14:00:00+09:00,1,71.9499
2023-08-26 15:00:00+09:00,1,67.9483
2023-08-26 16:00:00+09:00,1,54.7426
2023-08-26 17:00:00+09:00,1,31.6477
2023-08-26 18:00:00+09:00,1,14.3873
2023-08-26 19:00:00+09:00,1,6.06384
2023-08-26 20:00:00+09:00,1,0.0
2023-08-26 21:00:00+09:00,1,0.0
2023-08-26 22:00:00+09:00,1,0.0
2023-08-26 23:00:00+09:00,1,0.0
2023-08-27 00:00:00+09:00,1,0.0
2023-08-27 01:00:00+09:00,1,0.0
2023-08-27 02:00:00+09:00,1,0.0
2023-08-27 03:00:00+09:00,1,0.0
2023-08-27 04:00:00+09:00,1,0.0
2023-08-27 05:00:00+09:00,1,0.0
2023-08-27 06:00:00+09:00,1,0.0
2023-08-27 07:00:00+09:00,1,5.78762
2023-08-27 08:00:00+09:00,1,15.7767
2023-08-27 09:00:00+09:00,1,37.5212
2023-08-27 10:00:00+09:00,1,47.968
2023-08-27 11:00:00+09:00,1,57.8164
2023-08-27 12:00:00+09:00,1,56.3837
2023-08-27 13:00:00+09:00,1,65.886
2023-08-27 14:00:00+09:00,1,67.8772
2023-08-27 15:00:00+09:00,1,53.5443
2023-08-27 16:00:00+09:00,1,53.7847
2023-08-27 17:00:00+09:00,1,30.1056
2023-08-27 18:00:00+09:00,1,9.37086
2023-08-27 19:00:00+09:00,1,3.16937
2023-08-27 20:00:00+09:00,1,0.0
2023-08-27 21:00:00+09:00,1,0.0
2023-08-27 22:00:00+09:00,1,0.0
2023-08-27 23:00:00+09:00,1,0.0
2023-08-28 00:00:00+09:00,1,0.0
2023-08-28 01:00:00+09:00,1,0.0
2023-08-28 02:00:00+09:00,1,0.0
2023-08-28 03:00:00+09:00,1,0.0
2023-08-28 04:00:00+09:00,1,0.0
2023-08-28 05:00:00+09:00,1,0.0
2023-08-28 06:00:00+09:00,1,0.0
2023-08-28 07:00:00+09:00,1,1.53332
2023-08-28 08:00:00+09:00,1,7.7657
2023-08-28 09:00:00+09:00,1,17.7418
2023-08-28 10:00:00+09:00,1,45.375
2023-08-28 11:00:00+09:00,1,54.4226
2023-08-28 12:00:00+09:00,1,55.2632
2023-08-28 13:00:00+09:00,1,57.1872
2023-08-28 14:00:00+09:00,1,51.8147
2023-08-28 15:00:00+09:00,1,48.4227
2023-08-28 16:00:00+09:00,1,28.1256
2023-08-28 17:00:00+09:00,1,19.7477
2023-08-28 18:00:00+09:00,1,7.95642
2023-08-28 19:00:00+09:00,1,2.55621
2023-08-28 20:00:00+09:00,1,0.0
2023-08-28 21:00:00+09:00,1,0.0
2023-08-28 22:00:00+09:00,1,0.0
2023-08-28 23:00:00+09:00,1,0.0
2023-08-29 00:00:00+09:00,1,0.0
2023-08-29 01:00:00+09:00,1,0.0
2023-08-29 02:00:00+09:00,1,0.0
2023-08-29 03:00:00+09:00,1,0.0
2023-08-29 04:00:00+09:00,1,0.0
2023-08-29 05:00:00+09:00,1,0.0
2023-08-29 06:00:00+09:00,1,0.0
2023-08-29 07:00:00+09:00,1,0.551139
2023-08-29 08:00:00+09:00,1,4.67822
2023-08-29 09:00:00+09:00,1,13.2846
2023-08-29 10:00:00+09:00,1,21.1513
2023-08-29 11:00:00+09:00,1,26.9908
2023-08-29 12:00:00+09:00,1,15.6188
2023-08-29 13:00:00+09:00,1,17.4169
2023-08-29 14:00:00+09:00,1,27.6808
2023-08-29 15:00:00+09:00,1,17.0067
2023-08-29 16:00:00+09:00,1,26.8739
2023-08-29 17:00:00+09:00,1,10.2194
2023-08-29 18:00:00+09:00,1,6.06709
2023-08-29 19:00:00+09:00,1,1.78859
2023-08-29 20:00:00+09:00,1,0.0
2023-08-29 21:00:00+09:00,1,0.0
2023-08-29 22:00:00+09:00,1,0.0
2023-08-29 23:00:00+09:00,1,0.0
2023-08-30 00:00:00+09:00,1,0.0
2023-08-30 01:00:00+09:00,1,0.0
2023-08-30 02:00:00+09:00,1,0.0
2023-08-30 03:00:00+09:00,1,0.0
2023-08-30 04:00:00+09:00,1,0.0
2023-08-30 05:00:00+09:00,1,0.0
2023-08-30 06:00:00+09:00,1,0.0
2023-08-30 07:00:00+09:00,1,0.867327
2023-08-30 08:00:00+09:00,1,3.54976
2023-08-30 09:00:00+09:00,1,7.71222
2023-08-30 10:00:00+09:00,1,12.8186
2023-08-30 11:00:00+09:00,1,17.3048
2023-08-30 12:00:00+09:00,1,19.2805
2023-08-30 13:00:00+09:00,1,23.3019
2023-08-30 14:00:00+09:00,1,20.1071
2023-08-30 15:00:00+09:00,1,19.8664
2023-08-30 16:00:00+09:00,1,11.6768
2023-08-30 17:00:00+09:00,1,8.25558
2023-08-30 18:00:00+09:00,1,3.39642
2023-08-30 19:00:00+09:00,1,2.1498
2023-08-30 20:00:00+09:00,1,0.0
2023-08-30 21:00:00+09:00,1,0.0
2023-08-30 22:00:00+09:00,1,0.0
2023-08-30 23:00:00+09:00,1,0.0
2023-08-31 00:00:00+09:00,1,0.0
2023-08-31 01:00:00+09:00,1,0.0
2023-08-31 02:00:00+09:00,1,0.0
2023-08-31 03:00:00+09:00,1,0.0
2023-08-31 04:00:00+09:00,1,0.0
2023-08-31 05:00:00+09:00,1,0.0
2023-08-31 06:00:00+09:00,1,0.0
2023-08-31 07:00:00+09:00,1,1.90652
2023-08-31 08:00:00+09:00,1,11.5405
2023-08-31 09:00:00+09:00,1,34.0941
2023-08-31 10:00:00+09:00,1,47.061
2023-08-31 11:00:00+09:00,1,55.5957
2023-08-31 12:00:00+09:00,1,53.4649
2023-08-31 13:00:00+09:00,1,58.8665
2023-08-31 14:00:00+09:00,1,58.6837
2023-08-31 15:00:00+09:00,1,54.0549
2023-08-31 16:00:00+09:00,1,44.7555
2023-08-31 17:00:00+09:00,1,30.2709
2023-08-31 18:00:00+09:00,1,17.8682
2023-08-31 19:00:00+09:00,1,6.78299
2023-08-31 20:00:00+09:00,1,0.0
2023-08-31 21:00:00+09:00,1,0.0
2023-08-31 22:00:00+09:00,1,0.0
2023-08-31 23:00:00+09:00,1,0.0
2023-09-01 00:00:00+09:00,1,0.0
2023-09-01 01:00:00+09:00,1,0.0
2023-09-01 02:00:00+09:00,1,0.0
2023-09-01 03:00:00+09:00,1,0.0
2023-09-01 04:00:00+09:00,1,0.0
2023-09-01 05:00:00+09:00,1,0.0
2023-09-01 06:00:00+09:00,1,0.0
2023-09-01 07:00:00+09:00,1,0.618202
2023-09-01 08:00:00+09:00,1,11.2077
2023-09-01 09:00:00+09:00,1,24.3546
2023-09-01 10:00:00+09:00,1,25.2518
2023-09-01 11:00:00+09:00,1,50.2973
2023-09-01 12:00:00+09:00,1,69.0944
2023-09-01 13:00:00+09:00,1,61.8976
2023-09-01 14:00:00+09:00,1,63.1899
2023-09-01 15:00:00+09:00,1,53.2397
2023-09-01 16:00:00+09:00,1,42.3241
2023-09-01 17:00:00+09:00,1,27.9558
2023-09-01 18:00:00+09:00,1,18.4246
2023-09-01 19:00:00+09:00,1,3.4765
2023-09-01 20:00:00+09:00,1,0.0
2023-09-01 21:00:00+09:00,1,0.0
2023-09-01 22:00:00+09:00,1,0.0
2023-09-01 23:00:00+09:00,1,0.0
2023-09-02 00:00:00+09:00,1,0.0
2023-09-02 01:00:00+09:00,1,0.0
2023-09-02 02:00:00+09:00,1,0.0
2023-09-02 03:00:00+09:00,1,0.0
2023-09-02 04:00:00+09:00,1,0.0
2023-09-02 05:00:00+09:00,1,0.0
2023-09-02 06:00:00+09:00,1,0.0
2023-09-02 07:00:00+09:00,1,1.77017
2023-09-02 08:00:00+09:00,1,6.94923
2023-09-02 09:00:00+09:00,1,16.716
2023-09-02 10:00:00+09:00,1,20.6548
2023-09-02 11:00:00+09:00,1,35.3421
2023-09-02 12:00:00+09:00,1,52.0869
2023-09-02 13:00:00+09:00,1,58.8359
2023-09-02 14:00:00+09:00,1,40.7166
2023-09-02 15:00:00+09:00,1,29.2517
2023-09-02 16:00:00+09:00,1,19.0221
2023-09-02 17:00:00+09:00,1,23.5778
2023-09-02 18:00:00+09:00,1,10.9504
2023-09-02 19:00:00+09:00,1,2.11803
2023-09-02 20:00:00+09:00,1,0.0
2023-09-02 21:00:00+09:00,1,0.0
2023-09-02 22:00:00+09:00,1,0.0
2023-09-02 23:00:00+09:00,1,0.0
2023-09-03 00:00:00+09:00,1,0.0
2023-09-03 01:00:00+09:00,1,0.0
2023-09-03 02:00:00+09:00,1,0.0
2023-09-03 03:00:00+09:00,1,0.0
2023-09-03 04:00:00+09:00,1,0.0
2023-09-03 05:00:00+09:00,1,0.0
2023-09-03 06:00:00+09:00,1,0.0
2023-09-03 07:00:00+09:00,1,1.10823
2023-09-03 08:00:00+09:00,1,11.1828
2023-09-03 09:00:00+09:00,1,23.7247
2023-09-03 10:00:00+09:00,1,36.3354
2023-09-03 11:00:00+09:00,1,46.7104
2023-09-03 12:00:00+09:00,1,56.3649
2023-09-03 13:00:00+09:00,1,66.2223
2023-09-03 14:00:00+09:00,1,68.4257
2023-09-03 15:00:00+09:00,1,61.0622
2023-09-03 16:00:00+09:00,1,53.4914
2023-09-03 17:00:00+09:00,1,34.3935
2023-09-03 18:00:00+09:00,1,17.6095
2023-09-03 19:00:00+09:00,1,2.1114
2023-09-03 20:00:00+09:00,1,0.0
2023-09-03 21:00:00+09:00,1,0.0
2023-09-03 22:00:00+09:00,1,0.0
2023-09-03 23:00:00+09:00,1,0.0
2023-09-04 00:00:00+09:00,1,0.0
2023-09-04 01:00:00+09:00,1,0.0
2023-09-04 02:00:00+09:00,1,0.0
2023-09-04 03:00:00+09:00,1,0.0
2023-09-04 04:00:00+09:00,1,0.0
2023-09-04 05:00:00+09:00,1,0.0
2023-09-04 06:00:00+09:00,1,0.0
2023-09-04 07:00:00+09:00,1,4.35898
2023-09-04 08:00:00+09:00,1,15.7925
2023-09-04 09:00:00+09:00,1,32.6009
2023-09-04 10:00:00+09:00,1,43.8338
2023-09-04 11:00:00+09:00,1,55.2139
2023-09-04 12:00:00+09:00,1,63.2144
2023-09-04 13:00:00+09:00,1,69.1737
2023-09-04 14:00:00+09:00,1,77.0537
2023-09-04 15:00:00+09:00,1,57.5618
2023-09-04 16:00:00+09:00,1,39.0189
2023-09-04 17:00:00+09:00,1,29.7547
2023-09-04 18:00:00+09:00,1,17.3323
2023-09-04 19:00:00+09:00,1,1.879
2023-09-04 20:00:00+09:00,1,0.0
2023-09-04 21:00:00+09:00,1,0.0
2023-09-04 22:00:00+09:00,1,0.0
2023-09-04 23:00:00+09:00,1,0.0
2023-09-05 00:00:00+09:00,1,0.0
2023-09-05 01:00:00+09:00,1,0.0
2023-09-05 02:00:00+09:00,1,0.0
2023-09-05 03:00:00+09:00,1,0.0
2023-09-05 04:00:00+09:00,1,0.0
2023-09-05 05:00:00+09:00,1,0.0
2023-09-05 06:00:00+09:00,1,0.0
2023-09-05 07:00:00+09:00,1,2.12713
2023-09-05 08:00:00+09:00,1,16.0779
2023-09-05 09:00:00+09:00,1,30.0847
2023-09-05 10:00:00+09:00,1,41.1108
2023-09-05 11:00:00+09:00,1,50.2882
2023-09-05 12:00:00+09:00,1,55.7274
2023-09-05 13:00:00+09:00,1,51.4612
2023-09-05 14:00:00+09:00,1,57.7266
2023-09-05 15:00:00+09:00,1,52.5447
2023-09-05 16:00:00+09:00,1,31.4389
2023-09-05 17:00:00+09:00,1,18.0891
2023-09-05 18:00:00+09:00,1,9.43467
2023-09-05 19:00:00+09:00,1,1.9357
2023-09-05 20:00:00+09:00,1,0.0
2023-09-05 21:00:00+09:00,1,0.0
2023-09-05 22:00:00+09:00,1,0.0
2023-09-05 23:00:00+09:00,1,0.0
2023-09-06 00:00:00+09:00,1,0.0
2023-09-06 01:00:00+09:00,1,0.0
2023-09-06 02:00:00+09:00,1,0.0
2023-09-06 03:00:00+09:00,1,0.0
2023-09-06 04:00:00+09:00,1,0.0
2023-09-06 05:00:00+09:00,1,0.0
2023-09-06 06:00:00+09:00,1,0.0
2023-09-06 07:00:00+09:00,1,2.53898
2023-09-06 08:00:00+09:00,1,9.40343
2023-09-06 09:00:00+09:00,1,31.4986
2023-09-06 10:00:00+09:00,1,54.9188
